x-axis,B
second,Volt
+50.4000E-03,+5.0000E-03
+50.6000E-03,+17.5000E-03
+50.8000E-03,+17.5000E-03
+51.0000E-03,+30.0000E-03
+51.2000E-03,+23.7500E-03
+51.4000E-03,+23.7500E-03
+51.6000E-03,+11.2500E-03
+51.8000E-03,+17.5000E-03
+52.0000E-03,+23.7500E-03
+52.2000E-03,+23.7500E-03
+52.4000E-03,+11.2500E-03
+52.6000E-03,+11.2500E-03
+52.8000E-03,+17.5000E-03
+53.0000E-03,+23.7500E-03
+53.2000E-03,+23.7500E-03
+53.4000E-03,+23.7500E-03
+53.6000E-03,+17.5000E-03
+53.8000E-03,+17.5000E-03
+54.0000E-03,+11.2500E-03
+54.2000E-03,+17.5000E-03
+54.4000E-03,+23.7500E-03
+54.6000E-03,+11.2500E-03
+54.8000E-03,+11.2500E-03
+55.0000E-03,+30.0000E-03
