x-axis,B
second,Volt
+505.000E-06,+1.218750000E+00
+510.000E-06,+1.250000000E+00
+515.000E-06,+1.156250000E+00
+520.000E-06,+1.218750000E+00
+525.000E-06,+1.218750000E+00
+530.000E-06,+1.156250000E+00
+535.000E-06,+1.218750000E+00
+540.000E-06,+1.187500000E+00
+545.000E-06,+1.218750000E+00
+550.000E-06,+1.218750000E+00
+555.000E-06,+1.187500000E+00
+560.000E-06,+1.187500000E+00
+565.000E-06,+1.218750000E+00
+570.000E-06,+1.218750000E+00
+575.000E-06,+1.187500000E+00
+580.000E-06,+1.218750000E+00
+585.000E-06,+1.218750000E+00
+590.000E-06,+1.218750000E+00
+595.000E-06,+1.218750000E+00
+600.000E-06,+1.218750000E+00
+605.000E-06,+812.500000E-03
+610.000E-06,+843.750000E-03
+615.000E-06,+843.750000E-03
+620.000E-06,+812.500000E-03
+625.000E-06,+781.250000E-03
+630.000E-06,+750.000000E-03
+635.000E-06,+781.250000E-03
+640.000E-06,+718.750000E-03
+645.000E-06,+687.500000E-03
+650.000E-06,+718.750000E-03
+655.000E-06,+687.500000E-03
+660.000E-06,+656.250000E-03
+665.000E-06,+656.250000E-03
+670.000E-06,+593.750000E-03
+675.000E-06,+562.500000E-03
+680.000E-06,+562.500000E-03
+685.000E-06,+562.500000E-03
+690.000E-06,+500.000000E-03
+695.000E-06,+531.250000E-03
+700.000E-06,+500.000000E-03
+705.000E-06,+468.750000E-03
+710.000E-06,+468.750000E-03
+715.000E-06,+437.500000E-03
+720.000E-06,+406.250000E-03
+725.000E-06,+375.000000E-03
+730.000E-06,+375.000000E-03
+735.000E-06,+343.750000E-03
+740.000E-06,+281.250000E-03
+745.000E-06,+281.250000E-03
+750.000E-06,+218.750000E-03
+755.000E-06,+250.000000E-03
+760.000E-06,+250.000000E-03
+765.000E-06,+187.500000E-03
+770.000E-06,+218.750000E-03
+775.000E-06,+156.250000E-03
+780.000E-06,+93.750000E-03
+785.000E-06,+93.750000E-03
+790.000E-06,+93.750000E-03
+795.000E-06,+62.500000E-03
+800.000E-06,+31.250000E-03
+805.000E-06,+0.0E+00
+810.000E-06,+0.0E+00
+815.000E-06,-62.500000E-03
