x-axis,B
second,Volt
+60.93000E-03,-121.87498E-03
+60.98000E-03,-93.74998E-03
+61.03000E-03,-68.74998E-03
+61.08000E-03,-46.87498E-03
+61.13000E-03,-49.99998E-03
+61.18000E-03,+290.62502E-03
+61.23000E-03,+512.50002E-03
+61.28000E-03,+187.50002E-03
+61.33000E-03,-90.62498E-03
+61.38000E-03,-115.62498E-03
+61.43000E-03,-84.37498E-03
+61.48000E-03,-62.49998E-03
+61.53000E-03,-37.49998E-03
+61.58000E-03,+40.62502E-03
+61.63000E-03,+328.12502E-03
+61.68000E-03,+490.62502E-03
+61.73000E-03,+115.62502E-03
+61.78000E-03,-106.24998E-03
+61.83000E-03,-96.87498E-03
+61.88000E-03,-84.37498E-03
+61.93000E-03,-43.74998E-03
+61.98000E-03,-24.99998E-03
+62.03000E-03,+256.25002E-03
+62.08000E-03,+453.12502E-03
+62.13000E-03,+459.37502E-03
+62.18000E-03,+112.50002E-03
+62.23000E-03,-99.99998E-03
+62.28000E-03,-78.12498E-03
+62.33000E-03,-62.49998E-03
+62.38000E-03,-46.87498E-03
+62.43000E-03,-40.62498E-03
+62.48000E-03,+250.00002E-03
